Station_MAC,First_time_seen,Last_time_seen,Power,packets,BSSID,Probed_ESSIDs,OUI
02:46:21:E8:B1:75,1690541459,1690541460,-59,3,(not associated),Not Probing,02:46:21
62:26:EF:E2:E6:10,1690541459,1690541459,-65,1,(not associated),Not Probing,62:26:EF
3E:05:0C:6E:55:47,1690541459,1690541459,-41,1,(not associated),Not Probing,3E:05:0C
0E:59:1C:95:83:D9,1690541460,1690541460,-35,1,(not associated),Not Probing,0E:59:1C
CE:27:0E:51:7E:01,1690541460,1690541460,-47,2,(not associated),Not Probing,CE:27:0E
8E:2D:62:46:93:04,1690541460,1690541460,-35,2,(not associated),Not Probing,8E:2D:62
4E:1E:43:34:84:BD,1690541460,1690541460,-33,1,(not associated),Not Probing,4E:1E:43
32:DE:55:56:9A:3C,1690541460,1690541460,-35,1,(not associated),Not Probing,32:DE:55
8E:96:B3:09:A1:B9,1690541460,1690541460,-35,1,(not associated),Not Probing,8E:96:B3
9A:CC:EE:7D:40:55,1690541460,1690541460,-37,1,(not associated),Not Probing,9A:CC:EE
2A:8D:B1:95:F8:16,1690541461,1690541462,-63,6,(not associated),Not Probing,2A:8D:B1
BA:B8:CF:56:00:5A,1690541462,1690541462,-69,1,(not associated),Not Probing,BA:B8:CF
06:B5:6F:2C:5C:DB,1690541462,1690541463,-53,5,(not associated),Not Probing,06:B5:6F
BE:6C:23:0D:CB:15,1690541463,1690541463,-51,1,(not associated),Not Probing,BE:6C:23
CE:E7:6A:C6:E0:F8,1690541464,1690541465,-67,6,(not associated),Not Probing,CE:E7:6A
0E:7A:9D:95:F1:0F,1690541466,1690541467,-61,4,(not associated),Not Probing,0E:7A:9D
AE:96:CE:F6:D4:23,1690541468,1690541468,-61,7,(not associated),"SevenSky2.4G,CPPK_Free,SevenSky-5G",AE:96:CE
2A:1A:DD:54:3A:6F,1690541468,1690541469,-69,2,(not associated),Not Probing,2A:1A:DD
6E:06:65:1A:EB:A8,1690541468,1690541468,-59,1,(not associated),Not Probing,6E:06:65
0A:46:04:F9:65:5F,1690541469,1690541469,-69,2,(not associated),Not Probing,0A:46:04
E6:B1:A5:E1:66:8A,1690541470,1690541471,-53,7,(not associated),Not Probing,E6:B1:A5
52:87:81:F9:E8:DC,1690541473,1690541473,-67,1,(not associated),Not Probing,52:87:81
8E:F7:79:F2:8C:F8,1690541473,1690541474,-65,5,(not associated),Not Probing,8E:F7:79
DA:74:3F:59:AB:94,1690541474,1690541474,-69,3,(not associated),Not Probing,DA:74:3F
5A:28:7B:DF:94:F3,1690541476,1690541476,-69,4,(not associated),Not Probing,5A:28:7B
B6:61:43:D7:E0:1B,1690541477,1690541477,-67,3,(not associated),Not Probing,B6:61:43
0E:1F:B0:6B:22:A6,1690541479,1690541479,-37,2,(not associated),Not Probing,0E:1F:B0
16:62:85:D2:81:0A,1690541479,1690541479,-35,1,(not associated),Not Probing,16:62:85
FE:E7:86:00:21:68,1690541479,1690541479,-45,1,(not associated),Not Probing,FE:E7:86
22:C2:6B:48:3C:C2,1690541479,1690541479,-41,2,(not associated),Not Probing,22:C2:6B
CE:BA:90:D1:E1:29,1690541479,1690541479,-35,1,(not associated),Not Probing,CE:BA:90
22:6C:CB:66:C5:D6,1690541479,1690541479,-35,2,(not associated),Not Probing,22:6C:CB
22:C5:90:29:21:40,1690541480,1690541480,-59,2,(not associated),Not Probing,22:C5:90
FA:D5:BF:61:CA:2B,1690541481,1690541481,-41,1,(not associated),Not Probing,FA:D5:BF
62:9F:E9:73:5A:09,1690541481,1690541481,-61,1,(not associated),Not Probing,62:9F:E9
12:C5:C6:5B:47:60,1690541482,1690541484,-57,5,(not associated),Not Probing,12:C5:C6
9E:AD:44:7C:26:BE,1690541483,1690541483,-65,1,(not associated),Not Probing,9E:AD:44
6A:AD:5A:0C:D9:79,1690541483,1690541483,-33,1,(not associated),Not Probing,6A:AD:5A
6A:A8:B5:F3:F5:79,1690541483,1690541483,-37,1,(not associated),Not Probing,6A:A8:B5
6E:66:D1:CE:CE:0A,1690541483,1690541483,-41,1,(not associated),Not Probing,6E:66:D1
BE:C5:98:88:35:78,1690541484,1690541484,-69,1,(not associated),Not Probing,BE:C5:98
6A:D8:6A:AB:3D:61,1690541485,1690541485,-61,2,(not associated),Not Probing,6A:D8:6A
B2:4E:0E:45:30:23,1690541486,1690541486,-86,1,(not associated),Not Probing,B2:4E:0E
E2:0B:82:2D:BF:DC,1690541486,1690541487,-67,6,(not associated),Not Probing,E2:0B:82
5A:08:D5:9F:B7:C1,1690541488,1690541488,-53,1,(not associated),Not Probing,5A:08:D5
EA:76:5B:D7:38:51,1690541488,1690541488,-55,2,(not associated),Not Probing,EA:76:5B
56:14:6C:F1:A5:9E,1690541489,1690541492,-57,116,E8:28:C1:DC:F0:90,MIREA_GUESTS,56:14:6C
0A:53:CC:C9:20:0C,1690541489,1690541491,-83,7,(not associated),Not Probing,0A:53:CC
1E:93:01:FF:54:A4,1690541492,1690541492,-57,1,(not associated),Not Probing,1E:93:01
2E:28:CC:B7:0F:D2,1690541493,1690541494,-53,2,(not associated),Not Probing,2E:28:CC
B6:CD:F3:4E:87:2D,1690541494,1690541494,-63,1,(not associated),Not Probing,B6:CD:F3
F2:8C:C4:4A:6A:54,1690541494,1690541494,-71,2,(not associated),Not Probing,F2:8C:C4
12:51:BE:9F:CC:48,1690541495,1690541495,-55,2,(not associated),Not Probing,12:51:BE
1E:34:ED:74:68:36,1690541495,1690541495,-63,1,(not associated),Not Probing,1E:34:ED
72:A4:E8:C6:C3:75,1690541496,1690541496,-49,1,(not associated),Not Probing,72:A4:E8
46:3D:F5:1D:5B:6E,1690541496,1690541497,-55,4,(not associated),Not Probing,46:3D:F5
A6:88:CA:8B:15:5B,1690541496,1690541496,-67,1,(not associated),Not Probing,A6:88:CA
FA:72:D3:C3:86:41,1690541496,1690541496,-65,1,(not associated),Not Probing,FA:72:D3
4A:1C:19:45:C0:AA,1690541498,1690541498,-55,8,(not associated),IT2 Wireless,4A:1C:19
D2:E6:2F:BC:DE:58,1690541498,1690541498,-61,2,(not associated),Not Probing,D2:E6:2F
D6:AF:59:E3:46:23,1690541498,1690541499,-55,5,(not associated),Not Probing,D6:AF:59
AE:44:81:A2:38:C3,1690541500,1690541500,-45,2,(not associated),Not Probing,AE:44:81
F2:17:BA:8B:D6:B3,1690541500,1690541500,-55,3,(not associated),Not Probing,F2:17:BA
66:21:EE:22:19:87,1690541500,1690541500,-45,1,(not associated),Not Probing,66:21:EE
A2:C2:E4:CE:92:9A,1690541500,1690541500,-53,1,(not associated),Not Probing,A2:C2:E4
5A:8A:BE:11:23:C2,1690541501,1690541501,-51,1,(not associated),IT2 Wireless,5A:8A:BE
FA:63:81:F8:AE:EB,1690541501,1690541501,-61,1,(not associated),Not Probing,FA:63:81
D2:27:B8:0A:8D:A7,1690541501,1690541501,-55,1,(not associated),Not Probing,D2:27:B8
A6:81:A0:C6:78:2D,1690541501,1690541501,-57,3,(not associated),IT2 Wireless,A6:81:A0
9E:8F:AF:64:D4:E2,1690541502,1690541502,-63,1,(not associated),Not Probing,9E:8F:AF
72:A5:03:3F:3B:DA,1690541502,1690541502,-61,1,(not associated),Not Probing,72:A5:03
BA:BE:43:50:52:8B,1690541502,1690541503,-55,6,(not associated),Not Probing,BA:BE:43
1E:A1:43:F0:5A:88,1690541503,1690541503,-51,2,(not associated),Not Probing,1E:A1:43
B6:82:98:23:8A:DE,1690541504,1690541504,-67,2,(not associated),Not Probing,B6:82:98
A6:42:55:82:29:F6,1690541504,1690541504,-61,1,(not associated),Not Probing,A6:42:55
B6:42:5C:22:98:FD,1690541504,1690541504,-51,1,(not associated),Not Probing,B6:42:5C
B6:BB:91:CD:48:23,1690541505,1690541506,-61,5,(not associated),Not Probing,B6:BB:91
76:E9:95:0E:CF:29,1690541505,1690541505,-65,1,(not associated),Not Probing,76:E9:95
F6:F5:F2:A6:C4:17,1690541505,1690541505,-51,2,(not associated),Not Probing,F6:F5:F2
72:E6:24:D3:A0:F0,1690541507,1690541508,-55,2,(not associated),Not Probing,72:E6:24
32:F2:DA:32:79:EC,1690541507,1690541507,-65,1,(not associated),Not Probing,32:F2:DA
DE:9B:62:FA:11:34,1690541507,1690541508,-57,2,(not associated),Not Probing,DE:9B:62
86:6B:2B:F0:B1:DF,1690541509,1690541510,-57,7,(not associated),Not Probing,86:6B:2B
4E:FC:E1:3C:33:D1,1690541511,1690541511,-57,2,(not associated),Not Probing,4E:FC:E1
06:02:3C:F1:F8:A9,1690541513,1690541513,-57,5,(not associated),Not Probing,06:02:3C
F2:58:D7:54:A1:D7,1690541514,1690541514,-69,2,(not associated),Not Probing,F2:58:D7
26:D9:99:EF:99:40,1690541514,1690541515,-55,3,(not associated),Not Probing,26:D9:99
36:3C:07:54:C9:47,1690541515,1690541515,-63,1,(not associated),Not Probing,36:3C:07
FE:41:B6:7C:1C:6E,1690541515,1690541516,-55,4,(not associated),Not Probing,FE:41:B6
32:09:41:C0:40:CD,1690541517,1690541517,-65,2,(not associated),"MT_FREE,SevenSky2.4G",32:09:41
6A:F3:46:A5:DD:6F,1690541518,1690541518,-61,1,(not associated),Not Probing,6A:F3:46
0E:F4:21:60:78:70,1690541518,1690541518,-67,1,(not associated),Not Probing,0E:F4:21
7E:62:F6:10:FC:0D,1690541518,1690541518,-57,3,(not associated),Not Probing,7E:62:F6
2E:1A:13:C2:84:22,1690541518,1690541518,-69,1,(not associated),Not Probing,2E:1A:13
F2:6C:3B:DC:EF:2A,1690541519,1690541520,-59,5,(not associated),Not Probing,F2:6C:3B
5E:38:17:BF:39:76,1690541519,1690541519,-71,1,(not associated),Not Probing,5E:38:17
1A:12:79:02:D8:96,1690541520,1690541520,-65,1,(not associated),Not Probing,1A:12:79
76:7E:6A:DA:5B:F4,1690541520,1690541872,-65,3,(not associated),GIVC,76:7E:6A
46:CA:72:8E:6F:B1,1690541521,1690541521,-53,4,(not associated),Not Probing,46:CA:72
BE:F0:F1:77:54:CD,1690541522,1690541523,-51,3,(not associated),Not Probing,BE:F0:F1
4E:C4:89:EC:2E:C4,1690541524,1690541525,-53,7,(not associated),Not Probing,4E:C4:89
CE:3A:A8:55:0D:C2,1690541526,1690541526,-55,3,(not associated),Not Probing,CE:3A:A8
8E:CC:CA:A4:F1:BA,1690541526,1690541526,-67,1,(not associated),Not Probing,8E:CC:CA
CA:67:CD:95:9B:8E,1690541526,1690541526,-63,1,(not associated),Not Probing,CA:67:CD
A2:92:73:46:DF:5B,1690541528,1690541529,-55,6,(not associated),Not Probing,A2:92:73
3A:1B:28:62:5B:3D,1690541529,1690541529,-61,2,(not associated),Not Probing,3A:1B:28
D2:32:A0:8F:BB:A2,1690541529,1690541530,-59,2,(not associated),Not Probing,D2:32:A0
B2:36:DC:30:B5:DB,1690541530,1690541530,-55,1,(not associated),Not Probing,B2:36:DC
76:47:1C:54:C7:D7,1690541530,1690541530,-53,1,(not associated),Not Probing,76:47:1C
FE:41:FA:4D:CF:5F,1690541531,1690541531,-59,1,(not associated),Not Probing,FE:41:FA
4A:08:34:36:3A:A1,1690541532,1690541532,-63,4,(not associated),Not Probing,4A:08:34
4A:08:1B:CE:DA:D8,1690541533,1690541533,-57,1,(not associated),Not Probing,4A:08:1B
BA:05:6B:BD:13:38,1690541533,1690541533,-49,1,(not associated),Not Probing,BA:05:6B
0A:72:C1:DA:15:FF,1690541534,1690541534,-67,1,(not associated),Not Probing,0A:72:C1
EE:1B:63:3D:A4:78,1690541534,1690541534,-47,1,(not associated),Not Probing,EE:1B:63
12:21:05:2C:5B:27,1690541535,1690541535,-53,4,(not associated),Not Probing,12:21:05
E2:C6:31:F6:65:BF,1690541536,1690541537,-55,4,(not associated),Not Probing,E2:C6:31
1E:6C:39:79:02:EA,1690541536,1690541536,-47,1,(not associated),Not Probing,1E:6C:39
4E:0B:65:AC:D5:4E,1690541537,1690541537,-53,1,(not associated),Not Probing,4E:0B:65
C6:22:E8:67:E0:41,1690541537,1690541537,-39,2,(not associated),Not Probing,C6:22:E8
CA:06:F7:6F:2D:DE,1690541537,1690541537,-69,1,(not associated),Not Probing,CA:06:F7
AE:D8:04:DF:3C:5F,1690541537,1690541537,-63,1,(not associated),Not Probing,AE:D8:04
22:D6:0F:CB:14:03,1690541538,1690541539,-53,9,(not associated),Not Probing,22:D6:0F
32:14:FC:FC:C5:49,1690541539,1690541539,-63,1,(not associated),Not Probing,32:14:FC
C2:7F:26:73:25:49,1690541540,1690541540,-45,1,(not associated),Not Probing,C2:7F:26
4E:EF:FA:AB:7B:DD,1690541540,1690541540,-53,1,(not associated),Not Probing,4E:EF:FA
16:B5:0B:1C:FA:34,1690541540,1690541540,-59,18,(not associated),IT2 Wireless,16:B5:0B
FA:A4:6F:D3:C6:6A,1690541540,1690541540,-47,1,(not associated),Not Probing,FA:A4:6F
22:EE:D9:90:3F:D1,1690541540,1690541540,-55,3,(not associated),Not Probing,22:EE:D9
22:D1:21:F8:73:75,1690541541,1690541542,-59,2,(not associated),Not Probing,22:D1:21
46:76:E0:91:A9:A1,1690541542,1690541543,-61,4,(not associated),Not Probing,46:76:E0
E6:59:FB:02:E3:6F,1690541543,1690541543,-51,1,(not associated),Not Probing,E6:59:FB
B2:CC:56:1F:71:10,1690541544,1690541544,-63,2,(not associated),Not Probing,B2:CC:56
92:E7:CC:61:33:C5,1690541544,1690541544,-81,1,(not associated),Not Probing,92:E7:CC
7E:EA:BC:59:1A:4C,1690541545,1690541546,-57,7,(not associated),Not Probing,7E:EA:BC
6A:5A:99:14:9D:E7,1690541547,1690541547,-55,1,(not associated),Not Probing,6A:5A:99
36:D0:53:E1:57:93,1690541547,1690541547,-71,1,(not associated),Not Probing,36:D0:53
1E:9B:54:F5:7D:B9,1690541547,1690541548,-55,4,(not associated),Not Probing,1E:9B:54
A2:35:5D:AD:DF:E7,1690541548,1690541548,-61,1,(not associated),Not Probing,A2:35:5D
BE:33:11:32:7B:29,1690541548,1690541549,-49,3,(not associated),Not Probing,BE:33:11
E2:B9:42:00:A8:74,1690541548,1690541548,-61,1,(not associated),Not Probing,E2:B9:42
52:0A:82:7D:42:D5,1690541550,1690541550,-49,1,(not associated),Not Probing,52:0A:82
36:CA:93:C1:FC:59,1690541552,1690541552,-51,2,(not associated),Not Probing,36:CA:93
46:3A:D1:0F:EB:A1,1690541552,1690541552,-61,1,(not associated),Not Probing,46:3A:D1
92:F4:9D:5F:57:02,1690541553,1690541553,-53,1,(not associated),Not Probing,92:F4:9D
86:BB:F1:4E:E4:57,1690541554,1690541555,-65,3,(not associated),Not Probing,86:BB:F1
B6:7E:C8:03:76:C7,1690541554,1690541554,-67,1,(not associated),Not Probing,B6:7E:C8
EA:36:8B:97:BA:1E,1690541554,1690541554,-47,1,(not associated),Not Probing,EA:36:8B
FA:39:69:8D:65:74,1690541554,1690541554,-57,1,(not associated),Not Probing,FA:39:69
AE:0D:96:96:65:8F,1690541554,1690541554,-63,2,(not associated),Not Probing,AE:0D:96
02:69:A5:29:F1:3E,1690541555,1690543491,-49,26,1E:93:E3:1B:3C:F4,Galaxy A71,02:69:A5
4E:26:5A:DC:D6:4A,1690541555,1690541556,-49,4,(not associated),Not Probing,4E:26:5A
0E:EF:92:C6:8B:9B,1690541557,1690541557,-45,4,(not associated),Not Probing,0E:EF:92
22:2C:95:4F:54:18,1690541557,1690541557,-41,1,(not associated),Not Probing,22:2C:95
26:D2:46:74:DA:89,1690541557,1690541557,-43,2,(not associated),Not Probing,26:D2:46
DA:A0:AC:0B:C6:8D,1690541557,1690541557,-45,1,(not associated),Not Probing,DA:A0:AC
EE:34:F9:25:BA:21,1690541557,1690541557,-49,1,(not associated),Not Probing,EE:34:F9
86:1D:E3:4F:24:F9,1690541557,1690541558,-65,4,(not associated),Not Probing,86:1D:E3
2E:E7:E1:B8:53:71,1690541558,1690541558,-69,1,(not associated),Not Probing,2E:E7:E1
CA:91:CA:B0:ED:21,1690541559,1690541559,-67,1,(not associated),Not Probing,CA:91:CA
D6:B4:6B:CB:42:45,1690541559,1690541559,-47,5,(not associated),Not Probing,D6:B4:6B
1A:34:5E:7D:FB:82,1690541561,1690541562,-55,5,(not associated),Not Probing,1A:34:5E
8A:EA:83:77:42:31,1690541562,1690541562,-57,9,(not associated),Not Probing,8A:EA:83
22:29:69:02:FB:5A,1690541563,1690541563,-51,3,(not associated),Not Probing,22:29:69
36:EC:E7:6D:E8:B4,1690541564,1690541565,-63,6,(not associated),Not Probing,36:EC:E7
CA:55:2F:E1:1F:CD,1690541566,1690541566,-54,1,(not associated),Not Probing,CA:55:2F
82:B0:5D:A3:AA:A6,1690541566,1690541566,-67,1,(not associated),Not Probing,82:B0:5D
9E:C7:3D:32:FC:44,1690541566,1690541566,-33,1,(not associated),Not Probing,9E:C7:3D
F6:7B:8F:AD:36:5C,1690541567,1690541567,-69,1,(not associated),Not Probing,F6:7B:8F
66:ED:F5:9E:57:FE,1690541567,1690541567,-49,2,(not associated),Not Probing,66:ED:F5
3E:02:16:1C:8E:96,1690541568,1690541569,-55,5,(not associated),Not Probing,3E:02:16
22:DB:70:53:B4:D6,1690541569,1690541569,-51,2,(not associated),Not Probing,22:DB:70
FA:44:02:AC:5E:64,1690541571,1690541571,-49,4,(not associated),"AndroidShare_1576,AndroidShare_1901,Beeline121",FA:44:02
AE:9D:21:A7:73:74,1690541571,1690541572,-65,5,(not associated),Not Probing,AE:9D:21
86:37:1C:6C:AA:66,1690541573,1690541574,-47,5,(not associated),Not Probing,86:37:1C
6E:98:C6:91:EA:43,1690541575,1690541576,-57,4,(not associated),Not Probing,6E:98:C6
F2:DC:AA:A5:68:0B,1690541576,1690541576,-63,1,(not associated),Not Probing,F2:DC:AA
AE:6B:8F:B5:8C:E8,1690541576,1690541576,-67,1,(not associated),Not Probing,AE:6B:8F
D2:9B:DB:01:D4:8E,1690541577,1690541577,-47,2,(not associated),Not Probing,D2:9B:DB
06:F3:32:94:4E:44,1690541578,1690541578,-47,1,(not associated),Not Probing,06:F3:32
06:BF:58:D9:AE:C1,1690541578,1690541579,-59,5,(not associated),Not Probing,06:BF:58
DE:FE:39:95:0F:71,1690541580,1690541580,-84,1,00:25:00:FF:94:73,Not Probing,DE:FE:39
26:10:67:75:8B:16,1690541580,1690541580,-82,1,00:25:00:FF:94:73,Not Probing,26:10:67
66:DE:A2:2A:F6:FA,1690541580,1690541580,-51,1,(not associated),Not Probing,66:DE:A2
C6:BF:60:47:0F:84,1690541581,1690541581,-69,1,(not associated),Not Probing,C6:BF:60
E2:47:68:F5:85:E4,1690541581,1690541581,-65,1,(not associated),Not Probing,E2:47:68
1E:2F:17:48:B1:5A,1690541581,1690541582,-63,3,(not associated),Not Probing,1E:2F:17
02:FE:20:EB:48:C3,1690541584,1690541584,-57,1,(not associated),Not Probing,02:FE:20
AA:11:CD:19:38:1D,1690541585,1690541585,-57,2,(not associated),Not Probing,AA:11:CD
D6:5B:BD:ED:E5:AB,1690541586,1690541586,-61,3,(not associated),Not Probing,D6:5B:BD
2E:B0:CD:CF:A2:F0,1690541587,1690541587,-69,1,(not associated),Not Probing,2E:B0:CD
02:85:A7:03:71:D2,1690541587,1690541588,-67,4,(not associated),Not Probing,02:85:A7
9A:7D:CE:C9:0A:DF,1690541587,1690545015,-59,29,00:26:99:BA:75:80,GIVC,9A:7D:CE
AE:73:56:48:6D:24,1690541589,1690541589,-65,1,(not associated),Not Probing,AE:73:56
3A:CE:D3:C8:DE:22,1690541589,1690541589,-59,1,(not associated),Not Probing,3A:CE:D3
C2:82:DB:AA:F7:93,1690541591,1690541591,-53,4,(not associated),Not Probing,C2:82:DB
76:2F:4E:1F:D1:6B,1690541591,1690541591,-43,2,(not associated),Not Probing,76:2F:4E
BE:0A:E4:07:8E:6C,1690541592,1690541592,-37,2,(not associated),Not Probing,BE:0A:E4
1E:FC:7D:35:46:9B,1690541592,1690541592,-45,2,(not associated),Not Probing,1E:FC:7D
32:E7:A2:10:85:61,1690541592,1690541592,-43,2,(not associated),Not Probing,32:E7:A2
9A:39:DA:3D:A0:A2,1690541592,1690541592,-47,2,(not associated),Not Probing,9A:39:DA
EE:9E:12:E3:D2:90,1690541593,1690541593,-63,2,(not associated),Not Probing,EE:9E:12
6A:56:25:D1:B7:72,1690541594,1690541595,-51,9,(not associated),Not Probing,6A:56:25
96:2A:3E:30:3A:F2,1690541594,1690541594,-61,1,(not associated),GIVC,96:2A:3E
4A:6C:A5:2F:0E:58,1690541594,1690541594,-67,1,(not associated),GIVC,4A:6C:A5
02:70:B9:F6:E8:E9,1690541594,1690541594,-69,1,(not associated),GIVC,02:70:B9
EA:31:B2:49:02:46,1690541595,1690542050,-71,7,(not associated),Not Probing,EA:31:B2
6E:16:D5:51:8F:13,1690541595,1690541596,-67,2,(not associated),Not Probing,6E:16:D5
12:34:F1:95:BC:51,1690541596,1690541596,-49,5,(not associated),Not Probing,12:34:F1
6A:88:91:76:8B:E9,1690541596,1690541596,-31,2,(not associated),Not Probing,6A:88:91
3A:45:3C:C6:F7:5B,1690541597,1690541597,-65,1,(not associated),GIVC,3A:45:3C
D2:ED:68:65:41:A5,1690541597,1690541597,-51,1,(not associated),Not Probing,D2:ED:68
16:BA:EB:18:BD:48,1690541597,1690541597,-41,2,(not associated),Not Probing,16:BA:EB
B6:51:95:86:AA:0D,1690541597,1690541597,-49,2,(not associated),Not Probing,B6:51:95
CA:47:41:2B:EA:39,1690541598,1690541598,-47,2,(not associated),Not Probing,CA:47:41
9E:D6:E6:6A:33:9A,1690541598,1690541599,-53,2,(not associated),Not Probing,9E:D6:E6
4E:59:2B:09:C3:81,1690541598,1690541598,-61,1,(not associated),Not Probing,4E:59:2B
F2:F3:0D:97:EC:1E,1690541601,1690541601,-49,4,(not associated),Not Probing,F2:F3:0D
42:66:07:91:57:7C,1690541602,1690541602,-53,5,(not associated),Not Probing,42:66:07
5A:78:26:B3:AD:D2,1690541602,1690541602,-65,1,(not associated),GIVC,5A:78:26
62:24:A8:FE:DB:41,1690541602,1690541602,-67,1,(not associated),GIVC,62:24:A8
5E:D2:E3:B3:1A:EB,1690541602,1690541602,-65,1,(not associated),GIVC,5E:D2:E3
5E:EA:6F:75:32:47,1690541602,1690541602,-67,1,(not associated),GIVC,5E:EA:6F
4E:05:30:03:97:F4,1690541605,1690541606,-55,5,(not associated),Not Probing,4E:05:30
A6:9F:C8:C2:32:90,1690541606,1690541606,-55,1,(not associated),Not Probing,A6:9F:C8
8A:85:ED:8C:E2:69,1690541606,1690541606,-61,1,(not associated),Not Probing,8A:85:ED
F2:C4:69:EC:53:00,1690541607,1690541607,-55,1,(not associated),Not Probing,F2:C4:69
BA:CE:BB:56:E7:85,1690541607,1690541607,-55,1,(not associated),Not Probing,BA:CE:BB
5A:61:83:06:21:FE,1690541608,1690541609,-57,5,(not associated),Not Probing,5A:61:83
2E:EC:C4:D7:2A:68,1690541608,1690541608,-61,1,(not associated),Not Probing,2E:EC:C4
0A:96:B2:A4:44:E2,1690541609,1690541610,-51,7,(not associated),Not Probing,0A:96:B2
E2:73:40:DC:09:B6,1690541609,1690541609,-51,1,(not associated),Not Probing,E2:73:40
76:13:01:B1:1B:A5,1690541611,1690541611,-67,1,(not associated),Not Probing,76:13:01
7A:CD:5A:3C:1B:C7,1690541612,1690541612,-57,1,(not associated),Not Probing,7A:CD:5A
AE:8E:39:49:18:7C,1690541612,1690541614,-53,6,(not associated),Not Probing,AE:8E:39
8A:73:6C:BC:F8:26,1690541614,1690541614,-67,1,(not associated),Not Probing,8A:73:6C
5E:E8:8E:E7:D5:5B,1690541615,1690541615,-65,2,(not associated),Not Probing,5E:E8:8E
EA:4A:77:19:E9:E0,1690541616,1690541617,-51,3,(not associated),Not Probing,EA:4A:77
0E:9A:5B:D3:53:19,1690541616,1690541617,-65,2,(not associated),Not Probing,0E:9A:5B
B6:2A:42:95:46:20,1690541618,1690541618,-61,1,(not associated),Not Probing,B6:2A:42
3E:D5:C8:C0:39:1F,1690541620,1690541621,-51,7,(not associated),Not Probing,3E:D5:C8
46:DC:3E:92:E7:57,1690541620,1690541620,-51,5,(not associated),Not Probing,46:DC:3E
82:7B:5B:00:3E:54,1690541620,1690541620,-61,1,(not associated),Not Probing,82:7B:5B
EA:A6:B3:E9:5F:33,1690541620,1690541620,-55,1,(not associated),Not Probing,EA:A6:B3
F6:F2:0C:F1:6E:DC,1690541621,1690541621,-59,1,(not associated),Not Probing,F6:F2:0C
76:E3:B5:A3:CC:17,1690541621,1690541621,-61,1,(not associated),Not Probing,76:E3:B5
7E:6C:56:3D:EB:C1,1690541622,1690541623,-57,4,(not associated),Not Probing,7E:6C:56
6E:6C:93:AC:59:34,1690541623,1690541624,-57,6,(not associated),Not Probing,6E:6C:93
86:84:19:AE:62:E8,1690541625,1690541625,-53,3,(not associated),Not Probing,86:84:19
12:A9:F5:4F:77:B8,1690541627,1690541628,-51,5,(not associated),Not Probing,12:A9:F5
B2:C2:46:B4:14:08,1690541629,1690541629,-57,2,(not associated),Not Probing,B2:C2:46
FE:55:2F:27:C9:5E,1690541629,1690541629,-63,1,(not associated),Not Probing,FE:55:2F
AA:98:B7:0D:80:00,1690541629,1690541629,-31,2,(not associated),Not Probing,AA:98:B7
AA:C4:28:31:19:EF,1690541630,1690541630,-39,2,(not associated),Not Probing,AA:C4:28
3E:6E:74:C3:30:12,1690541630,1690541630,-39,2,(not associated),Not Probing,3E:6E:74
16:A1:CD:9E:6E:86,1690541630,1690541630,-33,2,(not associated),Not Probing,16:A1:CD
